# STEP 			 x 			 y 			 z
    3095     8.05102    -72.8053    -35.1361
    3096     7.94475    -72.8382    -34.1423
    3097     7.34687    -72.1136    -34.4849
    3098     7.06977    -72.7404    -35.2131
    3099     7.34335    -72.0322    -34.5622
    3100     7.58287    -72.6971    -35.2697
    3101      7.8599    -73.2432    -34.4791
    3102     7.37254    -73.2052    -33.6067
    3103     6.43196    -73.4545    -33.3761
    3104     5.95256    -73.2328    -34.2252
    3105     5.00146    -73.3479    -34.5119
    3106     4.85235    -72.8765    -33.6427
    3107     4.87614    -72.8504     -34.642
    3108     5.30858     -71.982    -34.8848
    3109     6.21983    -71.6182    -35.0777
    3110      5.3193    -72.0426    -34.9835
    3111     5.11056    -73.0202     -34.954
    3112     4.58813    -72.7889    -35.7747
    3113        4.91    -73.2551    -34.9507
    3114     5.67905    -72.8773    -35.4663
    3115     5.87164    -72.7794    -36.4427
    3116     6.52656    -72.1864    -36.9111
    3117     7.27128    -71.8672    -37.4972
    3118     6.67922    -71.1462    -37.8572
    3119     6.32273    -70.2756    -37.5182
    3120     6.19318    -70.1649    -38.5036
    3121     5.95938    -70.1955    -37.5318
    3122     6.20127    -71.0775    -37.1275
    3123     6.63899    -70.4385      -37.76
    3124     7.47335    -70.9543    -37.9545
    3125     7.56899    -70.4532    -38.8145
    3126     7.87015    -71.1019    -38.1157
    3127     7.69482    -72.0426    -37.8252
    3128     7.25178    -71.5597    -38.5805
    3129      7.9226    -71.2862    -37.8911
    3130     7.88796    -71.3407    -38.8891
    3131     8.20083    -71.5599    -37.9649
    3132     8.62518    -71.6422    -37.0632
    3133     9.58562    -71.9207    -37.0618
    3134     9.96092    -71.1252    -37.5377
    3135     9.12339    -71.1076    -38.0838
    3136     9.04317    -71.1623    -37.0885
    3137     8.62189    -71.3815    -37.9685
    3138     9.60402    -71.2251    -38.0731
    3139     9.32453    -71.2446     -39.033
    3140     9.62096    -70.6666    -38.2728
    3141     10.1349    -70.3891    -39.0844
    3142     10.1414    -70.3857    -38.0845
    3143      9.3565     -70.974    -37.8898
    3144     9.59815    -71.7435    -37.2987
    3145     8.78184    -72.0628    -36.8174
    3146     8.31152    -71.2491    -36.4757
    3147     9.29216    -71.1599    -36.3014
    3148     9.41049    -71.1142    -37.2934
    3149     9.35616    -70.7814    -38.2348
    3150     8.56178    -70.7537    -38.8416
    3151     9.16943    -70.0253    -39.1582
    3152     9.18102    -70.0159    -38.1583
    3153       9.576    -69.1428    -37.8727
    3154     9.44091    -69.9565    -37.3073
    3155     8.98269    -69.0853    -37.1309
    3156     8.99803    -69.3473     -36.166
    3157     9.47635     -69.268    -37.0406
    3158     9.97691    -68.4139    -37.1823
    3159     9.61278    -68.0791    -38.0514
    3160     10.4788    -68.3812    -38.4498
    3161     10.9536    -69.0186    -39.0567
    3162     11.7102    -68.9327    -39.7049
    3163     12.2311    -69.2823    -40.4836
    3164     11.8312    -68.9248    -39.6397
    3165     11.7647    -68.7634    -40.6243
    3166     10.7938    -68.8253    -40.8557
    3167     11.7747    -68.9436    -40.7012
    3168     11.0525    -69.3801    -40.1646
    3169     10.5711    -70.0391    -39.5867
    3170     10.1043    -69.1884    -39.8284
    3171     10.7917    -68.4654    -39.8961
    3172      10.446    -68.8683    -39.0487
    3173     9.88707    -69.5434    -39.5302
    3174     9.49142    -69.1842     -38.685
    3175      9.3421    -69.2598    -39.6709
    3176     9.66591    -69.0514    -40.5938
    3177     9.08795    -68.3891    -40.1171
    3178     9.95578    -68.7753    -39.8045
    3179     10.1636    -68.0877    -40.5002
    3180     9.76123    -68.3821    -39.6334
    3181     9.65055    -67.8065    -40.4436
    3182     9.17674     -68.522    -40.9571
    3183     8.33674    -68.6086    -41.4928
    3184     7.85419     -68.887    -40.6623
    3185     8.37296    -68.7728    -41.5096
    3186     8.94563      -67.97    -41.3437
    3187      8.4398    -67.4528    -40.6533
    3188     7.85495    -66.7899    -41.1207
    3189     8.33483    -67.1169    -41.9348
    3190     8.92623    -67.0018    -42.7329
    3191     8.91804    -66.9731    -41.7333
    3192     8.85308    -66.6979    -42.6926
    3193     8.02279    -67.1576    -43.0077
    3194     8.70259    -66.4316    -42.9039
    3195     8.19244    -66.8492    -43.6558
    3196     9.18974    -66.8657    -43.7272
    3197     8.89635    -66.1567    -44.3685
    3198      8.0806    -65.6819    -44.6989
    3199     8.71766    -65.8829    -43.9547
    3200     9.66611    -65.7125    -44.2219
    3201      8.7743    -65.9609    -43.8439
    3202     8.75751    -66.0062     -42.845
    3203     8.96955    -66.3082    -43.7745
    3204     8.35889    -66.2152    -42.9881
    3205     8.35209    -65.2153    -42.9966
    3206     8.37297    -65.1846    -41.9973
    3207     8.63151    -65.7445    -42.7845
    3208     8.58338    -65.7919    -41.7868
    3209     8.07566    -65.0697     -41.317
    3210     7.69891     -64.281    -40.8313
    3211     8.20913    -64.0962    -41.6713
    3212     8.94457    -64.1308     -42.348
    3213     9.34612    -64.7892    -42.9846
    3214     9.53737     -65.524    -43.6353
    3215     10.3086    -64.9081    -43.4743
    3216     9.81607    -65.7691     -43.347
    3217     10.4867    -65.7013    -44.0857
    3218     10.1809    -64.7806    -44.3284
    3219      10.231     -64.867    -43.3334
    3220     9.44883    -65.4656    -43.1602
    3221     9.24368    -66.0675     -43.932
    3222     9.56671    -66.7214    -43.2478
    3223     9.38515     -66.627     -42.269
    3224     9.51497    -67.2731    -41.5169
    3225     8.60161    -67.4367    -41.8898
    3226      9.3357    -67.9435    -41.4378
    3227     9.12176    -67.9362    -42.4146
    3228     9.13127    -68.4345    -41.5476
    3229     9.68082    -67.7984     -41.006
    3230     9.19891    -67.1701    -41.6168
    3231     9.17715    -66.2814    -42.0748
    3232     9.23236    -66.4778    -43.0537
    3233     8.36151    -66.3157    -43.5178
    3234      7.9005    -66.7576    -44.2873
    3235     6.98152    -66.6002    -43.9257
    3236      6.8321    -65.7322    -43.4524
    3237     6.61669     -65.409    -42.5309
    3238     6.58741    -65.6972    -41.5738
    3239     7.38618    -66.1589    -41.9595
    3240     6.70468    -65.4881     -42.252
    3241     6.87777    -65.5504    -41.2691
    3242       6.358    -65.6401    -42.1187
    3243     6.56722    -65.4367    -43.0751
    3244     7.02222    -64.5634    -43.2493
    3245     7.10507    -63.9211    -44.0113
    3246     6.39039    -63.2245    -44.0753
    3247     6.19361    -63.1174    -43.1007
    3248     5.19722    -63.1173    -43.0159
    3249     6.14373    -63.0726    -43.3354
    3250     5.59881    -62.6919    -44.0825
    3251     5.61472    -62.6583    -43.0832
    3252     4.63351    -62.5639    -43.2514
    3253      4.2835    -61.9889    -42.5119
    3254     4.73256    -62.2385    -41.6539
    3255     5.62585    -62.6537     -41.826
    3256     5.45439     -62.924    -40.8786
    3257     4.84745    -62.3977    -40.2831
    3258     4.29711    -61.8333    -39.6677
    3259     5.22247    -61.6791    -39.3214
    3260     5.84548    -62.3238    -38.8784
    3261     5.87761    -62.2545    -37.8813
    3262     5.51972    -63.1621     -37.662
    3263     4.73807     -63.234    -38.2816
    3264     4.93787     -62.874    -37.3703
    3265     5.45848    -63.2937    -38.1138
    3266     6.26189    -63.7028    -38.5465
    3267     5.44228    -64.0607    -38.9939
    3268     5.17756    -63.8714    -39.9394
    3269     5.93383    -63.2295    -39.8129
    3270     6.01224    -62.2559    -40.0274
    3271     6.19319    -62.1166    -39.0539
    3272     6.48563    -62.3068    -38.1167
    3273     7.31685    -62.6129    -38.5807
    3274     8.05062    -63.2354    -38.8529
    3275     9.01634    -63.1457    -38.6093
    3276     9.18391    -63.4634    -39.5426
    3277     9.30655    -63.1894    -40.4964
    3278     9.04898    -62.4028    -39.9352
    3279      9.6485    -62.4733     -39.138
    3280     9.25583    -62.5673    -40.0528
    3281     9.31722    -63.2803    -39.3543
    3282     8.65909    -64.0222    -39.4825
    3283     8.76841    -64.3541    -38.5455
    3284     8.32201    -64.1217    -37.6814
    3285     8.78196    -63.6566    -38.4378
    3286     8.15255    -64.3946    -38.6812
    3287     8.84865    -65.0689    -38.9276
    3288     9.81436    -65.1541    -39.1729
    3289     9.02561    -64.9314    -38.5999
    3290     8.74805    -64.8597    -39.5579
    3291     9.19556    -65.1951     -38.729
    3292     8.98372    -66.1105    -38.3866
    3293     8.75278    -66.1031    -37.4137
    3294     7.96279    -65.5574    -37.6932
    3295     8.27137    -65.6915    -38.6349
    3296     8.22948    -64.8727    -38.0625
    3297     8.33507    -64.6534    -37.0925
    3298     7.81256    -65.3748    -36.6379
    3299       7.727    -64.8387     -35.798
    3300     7.37255    -64.1318    -36.4101
    3301     8.20124    -64.5425    -36.0298
    3302     7.38824    -64.8201    -36.5417
    3303     6.70126     -64.104    -36.4183
    3304     6.85982    -64.0269     -35.434
    3305     5.91478    -64.3386    -35.3351
    3306     6.46866    -63.5107    -35.2471
    3307     6.51475    -63.5312    -34.2483
    3308     6.53753     -62.916    -33.4603
    3309     6.93559    -62.2229    -34.0613
    3310      6.6666    -61.3185    -34.3927
    3311     6.27468    -60.4645    -34.7348
    3312     5.90686    -59.5381    -34.8156
    3313     5.96266    -59.4504     -33.821
    3314     5.58299    -59.3309    -34.7384
    3315     4.96466    -58.7842    -34.1737
    3316     5.31823    -58.2307    -33.4196
    3317     5.43453    -58.6705    -32.5291
    3318     4.91537    -58.4051    -33.3415
    3319     4.59216    -58.4628    -34.2861
    3320     4.21694    -59.1081    -34.9515
    3321     4.31235    -59.0589    -33.9573
    3322     3.43833    -59.5394    -33.8853
    3323      3.3597    -59.0963    -34.7783
    3324     3.47385     -58.103    -34.7959
    3325     3.92965    -57.3739    -35.3065
    3326     3.60578    -58.2693    -35.0008
    3327     3.34575    -59.0892    -35.5107
    3328     3.34165    -58.8694    -34.5352
    3329     4.16955    -58.6713    -34.0104
    3330     3.72869    -59.5654    -34.0888
    3331     3.25619    -59.7977    -34.9389
    3332     3.62647    -59.8028      -34.01
    3333     3.32294    -60.0808    -33.0987
    3334     3.32514     -59.948    -34.0898
    3335     3.29166     -59.982     -33.091
    3336     3.07086    -60.1288    -34.0552
    3337      3.2456    -60.9389    -33.4956
    3338     2.54085    -61.5697    -33.1708
    3339     2.93776    -60.8445    -32.6082
    3340     3.00725    -59.8734      -32.38
    3341     3.01669    -59.7379    -33.3707
    3342     2.71432    -59.2055    -32.5801
    3343     2.27249    -59.7133    -31.8405
    3344     1.67301    -59.1239    -32.3821
    3345     2.01861    -59.7084    -33.1163
    3346       1.466    -60.4793     -33.433
    3347     1.41392     -60.176    -32.4815
    3348     2.35966    -60.2997     -32.782
    3349     2.54441    -61.0119    -32.1047
    3350     3.43277    -61.2189    -32.5146
    3351     3.40696    -61.3906    -31.5298
    3352      4.0328    -60.6569    -31.2653
    3353     3.81918    -60.4283    -32.2151
    3354     4.58517    -60.8543    -31.7336
    3355     5.05926    -61.5389    -32.2872
    3356      5.9611    -61.1199    -32.3927
    3357     6.61294    -61.7327    -31.9459
    3358     6.67491     -61.533     -30.968
    3359     5.90292    -60.9029    -30.8844
    3360      5.4392    -61.5392    -30.2679
    3361     5.47421    -61.3961     -31.257
    3362     5.29597    -62.3751    -31.3557
    3363     4.92912    -62.1033    -32.2454
    3364     5.33484    -63.0099    -32.1292
    3365     5.69185    -62.3936    -32.8311
    3366     5.47521    -61.5483    -33.3196
    3367     5.71831    -61.1924    -34.2219
    3368     5.49021    -60.7381    -33.3608
    3369     5.92743    -61.3522    -32.7037
    3370     5.43192    -61.5027    -33.5592
    3371     5.41712    -61.5121    -32.5594
    3372     5.47756    -61.9753    -33.4435
    3373     5.10798    -61.1349    -33.0472
    3374     5.05024    -61.1397    -34.0456
    3375     4.85816    -61.6081     -34.908
    3376     4.68456    -62.0598    -35.7831
    3377     4.22452    -62.4394    -34.9804
    3378     4.37868    -62.9484    -34.1336
    3379     3.56231    -63.2877    -34.6009
    3380     4.18642    -63.8892    -34.1022
    3381     4.49438    -63.2997    -33.3554
    3382     4.70042    -63.2499    -34.3327
    3383     4.87177    -62.4399    -34.8935
    3384     4.75578     -62.509    -35.8843
    3385     5.57043    -62.7211    -36.4241
    3386     5.90919     -62.234     -37.229
    3387     5.29347    -61.8238    -36.5562
    3388     4.45767    -62.3714    -36.5961
    3389     4.05633    -63.2817    -36.4942
    3390     4.24909    -63.4054    -35.5208
    3391     4.95561    -63.2457    -36.2103
    3392     5.46037    -63.9373    -35.6935
    3393     4.59704    -63.6427    -35.2838
    3394     5.42346    -64.2009    -35.3582
    3395     4.64877    -64.8215    -35.2372
    3396     4.72034    -64.7324    -36.2307
    3397     3.90181    -64.4023    -36.7009
    3398     3.72124    -64.8959    -37.5517
    3399     4.40973    -65.0524    -38.2598
    3400     5.03257    -64.3009    -38.0421
    3401     4.51406    -64.2719    -38.8967
    3402     3.94118    -64.6287    -39.6346
    3403     4.79909     -65.118    -39.4777
    3404     5.66106    -65.6175    -39.5643
    3405     6.07581    -65.1667    -38.7738
    3406     5.39951     -65.477    -38.1058
    3407     6.24704     -65.299    -38.6058
    3408     6.26769    -65.2519    -39.6044
    3409     5.95288    -64.8633    -40.4704
    3410     6.43952    -65.1804    -39.6564
    3411     7.35688    -64.8706    -39.4065
    3412     7.80437    -64.9298    -38.5142
    3413     7.77918    -64.6266    -39.4668
    3414     6.82468    -64.3788    -39.3009
    3415     7.62592    -63.8565    -39.5928
    3416     6.66677    -63.6269    -39.7582
    3417     6.71878    -63.0258    -40.5556
    3418     7.23882    -63.6135    -41.1754
    3419     8.00658    -63.0947    -40.7994
    3420     7.77945    -63.1349    -39.8263
    3421     8.69995    -63.4785    -39.6403
