# STEP: 				 T: 				 MU: 				 SIGMA: 		  ENERGY: 		 ENERGY_BEST: 		 ERROR:
     816        0.172298        0.302436         0.86992       -0.229131       -0.443551      0.00168202
     817        0.171781        0.302436         0.86992       -0.229131       -0.443551        0.001661
     818        0.171265        0.272458        0.896455       -0.237688       -0.443551      0.00174444
     819        0.170752        0.296695        0.925753       -0.253677       -0.443551      0.00190463
     820        0.170239        0.372571        0.923616       -0.258386       -0.443551      0.00205496
     821        0.169729        0.304264        0.936661       -0.256759       -0.443551      0.00198548
     822        0.169219        0.381162        0.957918       -0.253958       -0.443551      0.00251794
     823        0.168712        0.451471        0.936479       -0.251121       -0.443551      0.00279622
     824        0.168206        0.471711        0.958821       -0.242286       -0.443551      0.00284878
     825        0.167701        0.406917        0.944459       -0.255404       -0.443551       0.0026053
     826        0.167198        0.388093        0.918553       -0.261934       -0.443551       0.0021533
     827        0.166696        0.424158        0.909279       -0.262902       -0.443551      0.00215411
     828        0.166196        0.431821        0.910499       -0.258059       -0.443551      0.00237901
     829        0.165698        0.497671        0.899839       -0.267916       -0.443551      0.00248271
     830        0.165201        0.578343         0.91326       -0.246812       -0.443551       0.0032982
     831        0.164705        0.578343         0.91326       -0.246812       -0.443551      0.00387245
     832        0.164211        0.644717        0.911369       -0.222311       -0.443551      0.00363456
     833        0.163718        0.592941        0.936352       -0.220848       -0.443551      0.00372965
     834        0.163227        0.541221        0.933161       -0.242355       -0.443551      0.00327413
     835        0.162737        0.541221        0.933161       -0.242355       -0.443551      0.00373556
     836        0.162249         0.55715        0.917724       -0.251162       -0.443551      0.00308565
     837        0.161762        0.588814        0.927195       -0.234406       -0.443551      0.00332047
     838        0.161277        0.632039        0.924136       -0.220932       -0.443551      0.00412838
     839        0.160793        0.632039        0.924136       -0.220932       -0.443551      0.00429778
     840        0.160311        0.579485        0.964205       -0.202813       -0.443551      0.00379836
     841         0.15983         0.62936        0.941607       -0.202027       -0.443551      0.00414061
     842         0.15935        0.674557        0.954958       -0.146635       -0.443551      0.00471339
     843        0.158872        0.669612        0.915461       -0.213131       -0.443551      0.00383922
     844        0.158396        0.724967        0.952852       -0.100164       -0.443551      0.00563196
     845        0.157921        0.719755        0.946989       -0.118383       -0.443551      0.00527946
     846        0.157447        0.713013        0.947201       -0.119619       -0.443551      0.00536769
     847        0.156974        0.741083        0.953405      -0.0879397       -0.443551      0.00591949
     848        0.156504        0.773359        0.923046       -0.099157       -0.443551      0.00560844
     849        0.156034        0.713938        0.916947       -0.173153       -0.443551      0.00446278
     850        0.155566        0.713938        0.916947       -0.173153       -0.443551      0.00549684
     851        0.155099        0.717088        0.884504       -0.220212       -0.443551      0.00395477
     852        0.154634        0.740055        0.902829       -0.172684       -0.443551      0.00486333
     853         0.15417        0.691117        0.928225        -0.16892       -0.443551      0.00461367
     854        0.153708        0.636792        0.950357       -0.190884       -0.443551      0.00410613
     855        0.153246        0.614905        0.923447       -0.223674       -0.443551       0.0039553
     856        0.152787        0.580772        0.932127       -0.236495       -0.443551      0.00357601
     857        0.152328        0.613717        0.923828       -0.231229       -0.443551      0.00368728
     858        0.151871        0.656986        0.890954       -0.239038       -0.443551      0.00366084
     859        0.151416        0.650004        0.887171       -0.248151       -0.443551      0.00426339
